words,tags_encoding
"['来', '自', '全', '国', '各', '地', '的', '4', '9', '6', '2', '名', '空', '竹', '爱', '好', '者', '在', '保', '定', '军', '校', '广', '场', '同', '时', '抖', '动', '空', '竹', '长', '达', '1', '5', '分', '钟']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['的', '上', '海', '大', '世', '界', '基', '尼', '斯', '纪', '录']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['也', '为', '6', '日']","['O', 'O', 'O', 'O']"
"['有', '着', '一', '千', '多', '年', '的', '历', '史']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['2', '0', '0', '6', '年', '抖', '空', '竹', '被', '列', '为', '第', '一', '批', '国', '家', '级', '非', '物', '质', '文', '化', '遗', '产']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['自', '治', '区', ')', '6', '5', '个', '城', '市', '的', '数', '千', '名', '空', '竹', '爱', '好', '者', '与', '保', '定', '市', '3', '0', '0', '名', '小', '学', '生', '及', '保', '定', '地', '区', '空', '竹', '爱', '好', '者', '共', '计', '4', '9', '6', '2', '人', '在', '一', '声', '令', '下', '后']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['保', '定', '市', '军', '校', '广', '场', '上', '空', '鸣', '音', '不', '断']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['十', '五', '分', '钟', '后']","['O', 'O', 'O', 'O', 'O']"
"['保', '定', '宣', '布', '创', '造', '了']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['保', '定', '市', '体', '育', '局', '局', '长', '董', '路', '锋', '接', '过', '了', '上', '海', '大', '世', '界', '基', '尼', '斯', '纪', '录', '证', '书']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['对', '于', '是', '否', '对', '高', '某', '进', '行', '性', '侵', '犯', '的', '问', '题']","['O', 'O', 'O', 'O', 'O', 'B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['李', '某', '坚', '持', '说', '没', '有']","['B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O']"
"['但', '高', '某', '为', '何', '内', '裤', '脱', '落']","['O', 'B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O']"
"['李', '某', '解', '释', '说']","['B_person_name', 'E_person_name', 'O', 'O', 'O']"
"['当', '时', '高', '某', '头', '部', '被', '砸', '伤', '后', '都', '是', '血']","['O', 'O', 'B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['便', '拉', '起', '高', '某', '的', '脚']","['O', 'O', 'O', 'B_person_name', 'E_person_name', 'O', 'O']"
"['高', '某', '的', '外', '裤', '被', '拉', '了', '下', '来']","['B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['案', '发', '后', '曾', '对', '高', '某', '提', '取', '了', 'D', 'N', 'A', '样', '本']","['O', 'O', 'O', 'O', 'O', 'B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['目', '前', '仅', '是', '李', '某', '的', '一', '面', '之', '词']","['O', 'O', 'O', 'O', 'B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O']"
"['或', '等', '高', '某', '苏', '醒', '后', '问', '个', '清', '楚']","['O', 'O', 'B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['据', '《', '山', '海', '经', '》', '记', '载']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['涿', '鹿', '之', '战', '结', '束', '后', '不', '久']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['黄', '帝', '只', '好', '画', '了', '蚩', '尤', '的', '画', '像']","['B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'B_person_name', 'E_person_name', 'O', 'O', 'O']"
"['假', '传', '蚩', '尤', '仍', '旧', '活', '着']","['O', 'O', 'B_person_name', 'E_person_name', 'O', 'O', 'O', 'O']"
"['蚩', '尤', '部', '族', '渐', '渐', '南', '迁']","['B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O']"
"['并', '在', '中', '国', '南', '方', '安', '定', '下', '来']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['这', '座', '小', '山', '位', '于', '涿', '鹿', '县', '城', '西', '南', '十', '公', '里', '处', '的', '窑', '子', '头', '村', '以', '北']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['这', '座', '小', '山', '的', '名', '字', '叫', '做', '釜', '山']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['《', '史', '记', '》', '记', '载', '道']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['涿', '鹿', '大', '战', '后']","['O', 'O', 'O', 'O', 'O']"
"['诸', '侯', '咸', '尊', '轩', '辕', '为', '天', '子']","['O', 'O', 'O', 'O', 'B_person_name', 'E_person_name', 'O', 'O', 'O']"
"['代', '神', '农', '氏']","['O', 'B_person_name', 'M_person_name', 'E_person_name']"
"['于', '是', '黄', '帝']","['O', 'O', 'B_person_name', 'E_person_name']"
"['合', '符', '釜', '山']","['O', 'O', 'O', 'O']"
"['各', '部', '族', '首', '领', '一', '致', '推', '举', '黄', '帝', '为', '天', '子']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'E_person_name', 'O', 'O', 'O']"
"['黄', '帝', '与', '各', '路', '首', '领', '会', '盟', '釜', '山']","['B_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['并', '在', '涿', '鹿', '建', '立', '了', '都', '城']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['黄', '迪', '颖', '介', '绍', '说']","['B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O']"
"['台', '北', 'W']","['O', 'O', 'O']"
"['我', '只', '能', '说', '是', 'W', '酒', '店', '的', '营', '销', '宣', '传', '做', '的', '太', '成', '功', '了']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['我', '晚', '上', '想', '去', '泳', '池', '游', '个', '泳', '啊']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['于', '是', '可', '以', '想', '象', '晚', '8', '点', '一', '身', '着', '白', '浴', '袍', '的', '姑', '酿']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['我', '回', '去', '大', '约', '4', '0', '分', '钟', '后']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['伊', '利', '集', '团', '为', '此', '声', '明', '：', '从', '6', '月', '1', '2', '日', '1', '5', '时', '左', '右', '开', '始']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['国', '内', '主', '要', '网', '络', '论', '坛', '先', '后', '出', '现', '大', '量', '针', '对', '伊', '利', '的', '诽', '谤', '信']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['其', '目', '的', '是', '蓄', '意', '破', '坏', '伊', '利', '集', '团', '的', '正', '常', '经', '营']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['后', '续', '事', '态', '进', '展', '伊', '利', '集', '团', '也', '将', '及', '时', '向', '社', '会', '各', '界', '通', '报']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['伊', '利', '公', '共', '事', '务', '部', '有', '关', '人', '士', '对', '记', '者', '说', '：']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['伊', '利', '从', '没', '有', '叫', '张', '三', '林', '的', '正', '式', '员', '工']","['O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O']"
"['张', '三', '林', '是', '1', '9', '3', '8', '年', '出', '生']","['B_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['也', '就', '是', '说', '他', '1', '9', '9', '8', '年', '就', '退', '休', '了']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['怎', '么', '可', '能', '知', '道', '2', '0', '0', '0', '年', '以', '后', '的', '事']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['有', '伊', '利', '员', '工', '告', '诉', '记', '者']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['汇', '付', '天', '下', '已', '和', '4', '0', '家', '大', '型', '基', '金', '公', '司']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['国', '内', '所', '有', '航', '空', '公', '司', '及', '网', '易']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['搜', '狐']","['O', 'O']"
"['中', '国', '平', '安', '保', '险', '集', '团']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['联', '想', '集', '团']","['O', 'O', 'O', 'O']"
"['苏', '宁', '易', '购']","['O', 'O', 'O', 'O']"
"['京', '东', '商', '城']","['O', 'O', 'O', 'O']"
"['凡', '客', '诚', '品', '等', '知', '名', '企', '业', '达', '成', '战', '略', '合', '作']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['汇', '付', '天', '下', '已', '是', '名', '副', '其', '实', '的']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['汇', '付', '天', '下', '面', '对', '的', '仍', '是', '国', '内', '第', '三', '方', '支', '付', '行', '业', '纵', '横', '交', '错', '的', '格', '局']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['今', '年', '5', '月', '央', '行', '下', '发']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['支', '付', '宝', '快', '捷', '支', '付', '签', '约', '合', '作', '的', '银', '行', '已', '超', '过', '1', '0', '0', '家']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['交', '易', '笔', '数', '占', '支', '付', '宝', '整', '体', '交', '易', '的', '比', '重', '也', '已', '提', '升', '到', '3', '6', '%']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['周', '晔', '强', '调']","['B_person_name', 'E_person_name', 'O', 'O']"
"['例', '如', '支', '付', '宝', '就', '满', '足', '了', '淘', '宝', '用', '户', '的', '需', '求']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['汇', '付', '天', '下', '走', '的', '是', '为', '行', '业', '客', '户', '定', '制', '支', '付', '解', '决', '方', '案']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['汇', '付', '天', '下', '不', '满', '足', '于', '简', '单', '的', '资', '金', '结', '算', '平', '台', '角', '色']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['周', '晔', '解', '释', '说', '：']","['B_person_name', 'E_person_name', 'O', 'O', 'O', 'O']"
"['汇', '付', '天', '下', '之', '所', '以', '能', '着', '眼', '全', '产', '业', '链']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['今', '天', '小', '编', '给', '大', '家', '推', '荐', '一', '款', '很', '适', '合', '办', '公', '白', '领', '使', '用', '的', '无', '线', '蓝', '牙', '']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['摩', '天', '手', '作', '为', '外', '设', '产', '品', '的', '知', '名', '品', '牌', '大', '家', '一', '定', '不', '会', '陌', '生']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['其', '中', '的', 'X', '3', '1', '0', '是', '一', '款', '采', '用', '无', '线', '蓝', '牙', '技', '术', '的', '小', '键', '盘']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['摩', '天', '手', 'X', '3', '1', '0', '无', '线', '蓝', '牙', '键', '盘', '的', '尺', '寸', '为', '2', '8', '3', 'x', '1', '2', '2']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['摩', '天', '手', 'X', '3', '1', '0', '在', '节', '电', '方', '面', '表', '现', '也', '是', '很', '出', '色', '的']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['中', '国', '的', '腾', '讯', '公', '司', '从', '2', '0', '0', '4', '年', '上', '市', '以', '后']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['百', '度', '公', '司']","['O', 'O', 'O', 'O']"
"['阿', '里', '巴', '巴', '公', '司']","['O', 'O', 'O', 'O', 'O', 'O']"
"['网', '易', '公', '司']","['O', 'O', 'O', 'O']"
"['这', '个', '页', '面', '是', '没', '有', '上', '市', '的', 'f', 'a', 'c', 'e', 'b', 'o', 'o', 'k']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['是', '美', '国', '非', '上', '市', '公', '司', '的', '股', '票', '交', '易', '系', '统', '的', '表', '现']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['市', '值', '在', '这', '个', '系', '统', '上', '是', '6', '0', '0', '亿', '美', '美', '元', '左', '右', '的', '市', '值']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['这', '个', '是', 't', 'w', 'i', 't', 't', 'e', 'r']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['这', '个', '是', '优', '酷']","['O', 'O', 'O', 'O', 'O']"
"['市', '场', '价', '值', '达', '到', '6', '0', '亿', '美', '美', '元']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['价', '值', '现', '在', '达', '到', '了', '搜', '狐', '加', '畅', '游', '两', '家', '公', '司', '的', '价', '值']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['新', '浪', '公', '司', '的', '股', '票']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['在', '过', '去', '一', '年', '多', '左', '右', '时', '间', '的', '股', '票', '表', '现']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['股', '票', '的', '上', '升', '主', '要', '原', '因', '是', '新', '浪', '推', '出', '的', '微', '博', '服', '务']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['法', '国', '的', '最', '大', '创', '业', '投', '资', '公', '司', '郭', '女', '士']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name']"
"['泰', '山', '天', '使', '杨', '雷']","['O', 'O', 'O', 'O', 'B_person_name', 'E_person_name']"
"['宽', '带', '产', '业', '基', '金', '的', '田', '溯', '宁']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name']"
"['红', '杉', '资', '本', '的', '周', '先', '生']","['O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'E_person_name']"
"['重', '点', '把', '美', '国', '摩', '根', '斯', '坦', '利', '玛', '丽', '・', '米', '克', '的', '报', '告', '与', '大', '家', '进', '行', '分', '享']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'E_person_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['0', '9', '年', '底', '发', '布', '了', '移', '动', '互', '联', '网', '的', '研', '究', '报', '告']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['第', '二', '条', '智', '能', '手', '机', '2', '0', '1', '0', '年', '全', '球', '市', '场', '将', '超', '过', '笔', '记', '本', '和', '上', '网', '本', '的', '市', '场']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['2', '0', '1', '2', '年', '将', '超', '过', 'P', 'C', '的', '市', '场']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['2', '0', '1', '0', '年', '摩', '根', '斯', '坦', '利', '发', '布', '了', '进', '一', '步', '的', '报', '告']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['移', '动', '互', '联', '网', '的', '用', '户', '数', '将', '会', '在', '2', '0', '1', '4', '年', '中', '间', '的', '时', '间', '和', '桌', '面', '互', '联', '网', '用', '户', '数', '量', '达', '到', '一', '样', '的', '水', '平']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['i', 'P', 'a', 'd', '这', '样', '的', '设', '备']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['这', '两', '年', '两', '个', '人', '的', '离', '往', '令', '整', '个', '世', '界', '都', '为', '之', '震', '动']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['一', '个', '是', '流', '行', '天', '王', '迈', '克', '尔', '·', '杰', '克', '逊']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'E_person_name']"
"['另', '一', '个', '就', '是', '苹', '果', '前', 'C', 'E', 'O', '首', '席', '执', '行', '官', '史', '蒂', '夫', '·', '乔', '布', '斯']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'M_person_name', 'E_person_name']"
"['就', '拿', '乔', '布', '斯', '来', '说']","['O', 'O', 'B_person_name', 'M_person_name', 'E_person_name', 'O', 'O']"
"['他', '不', '仅', '仅', '只', '是', '给', '美', '国', '人', '民', '留', '下', '一', '笔', '富', '可', '敌', '国', '的', '苹', '果', '公', '司']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['还', '在', '2', '0', '多', '年', '来', '给', '用', '户', '带', '来', '了', '从', '未', '有', '过', '的', 'I', 'T', '产', '品', '和', '数', '码', '产', '品', '体', '验']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['京', '东', '不', '惜', '烧', '钱', '的', '急', '速', '夸', '张']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['中', '国', '的', '亚', '马', '逊']","['O', 'O', 'O', 'O', 'O', 'O']"
"['京', '东', '已', '经', '来', '不', '及', '顾', '及', '消', '费', '者', '的', '体', '验', '了']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['京', '东', '又', '不', '假', '思', '索', '地', '祭', '出', '了']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['京', '东', '商', '城']","['O', 'O', 'O', 'O']"
"['所', '以', '京', '东', '并', '不', '像', '表', '面', '上', '看', '起', '来', '的', '那', '样', '风', '光']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['百', '度', '更', '是', '覆', '盖', '了', '超', '过', '9', '5', '%', '的', '中', '国', '网', '民']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['就', '拿', '引', '发', '热', '议', '的', '百', '度', '夏', '季', '购', '物', '节', '来', '说']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['本', '次', '百', '度', '夏', '季', '购', '物', '节', '通', '过', '与', '国', '美']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['耀', '点', '1', '0', '0']","['O', 'O', 'O', 'O', 'O']"
